year mo dy flow_mmd
1972 04 10 2.28886
1972 04 11 2.11451
1972 04 12 2.05544
1972 04 13 1.89428
1972 04 14 1.94074
1972 04 15 1.79736
1972 04 16 1.78016
1972 04 17 1.69069
1972 04 18 1.68553
1972 04 19 1.45727
1972 04 20 1.66832
1972 04 21 1.36093
1972 04 22 1.72912
1972 04 23 1.54101
1972 04 24 1.81514
1972 04 25 2.02447
1972 04 26 2.32556
1972 04 27 2.55554
1972 04 28 3.41235
1972 04 29 4.91149
1972 04 30 4.21296
1972 05 01 3.64175
1972 05 02 3.55458
1972 05 03 3.68591
1972 05 04 4.15791
1972 05 05 4.65341
1972 05 06 4.74804
1972 05 07 4.32422
1972 05 08 3.86714
1972 05 09 3.88377
1972 05 10 3.56892
1972 05 11 3.72606
1972 05 12 4.02772
1972 05 13 5.52801
1972 05 14 8.05487
1972 05 15 12.0625
1972 05 16 13.5192
1972 05 17 14.2717
1972 05 18 14.4781
1972 05 19 12.3865
1972 05 20 13.5714
1972 05 21 13.8283
1972 05 22 13.4286
1972 05 23 11.7161
1972 05 24 10.1424
1972 05 25 8.33474
1972 05 26 7.22902
1972 05 27 6.55917
1972 05 28 7.89142
1972 05 29 11.0595
1972 05 30 14.5274
1972 05 31 18.269
1972 06 01 19.8868
1972 06 02 20.2734
1972 06 03 17.2613
1972 06 04 15.6131
1972 06 05 16.2634
1972 06 06 15.6291
1972 06 07 17.2241
1972 06 08 17.3778
1972 06 09 17.4988
1972 06 10 17.5079
1972 06 11 17.5825
1972 06 12 13.5582
1972 06 13 9.60849
1972 06 14 7.87364
1972 06 15 7.73371
1972 06 16 9.91704
1972 06 17 11.1134
1972 06 18 11.1134
1972 06 19 8.3961
1972 06 20 7.41025
1972 06 21 7.52897
1972 06 22 7.13956
1972 06 23 6.97725
1972 06 24 6.92048
1972 06 25 6.156
1972 06 26 6.13822
1972 06 27 5.49761
1972 06 28 5.25961
1972 06 29 6.25062
1972 06 30 6.54541
1972 07 01 6.56433
1972 07 02 5.43395
1972 07 03 4.42745
1972 07 04 4.11375
1972 07 05 4.11145
1972 07 06 4.34831
1972 07 07 4.56739
1972 07 08 4.77328
1972 07 09 4.43778
1972 07 10 3.82699
1972 07 11 3.73695
1972 07 12 3.13707
1972 07 13 3.75244
1972 07 14 4.06844
1972 07 15 3.53623
1972 07 16 3.34697
1972 07 17 2.67712
1972 07 18 3.14166
1972 07 19 2.68171
1972 07 20 2.37259
1972 07 21 2.21831
1972 07 22 2.28943
1972 07 23 2.04053
1972 07 24 1.974
1972 07 25 2.04168
1972 07 26 2.11107
1972 07 27 1.98031
1972 07 28 1.90576
1972 07 29 1.70273
1972 07 30 1.83808
1972 07 31 1.70101
1972 08 01 1.50717
1972 08 02 2.16555
1972 08 03 1.73944
1972 08 04 1.53642
1972 08 05 1.40222
1972 08 06 1.33856
1972 08 07 1.381
1972 08 08 1.27089
1972 08 09 1.20207
1972 08 10 1.09597
1972 08 11 0.98356
1972 08 12 1.14242
1972 08 13 1.00707
1972 08 14 1.00593
1972 08 15 1.0736
1972 08 16 1.14242
1972 08 17 0.802906
1972 08 18 0.935386
1972 08 19 0.995604
1972 08 20 0.993883
1972 08 21 0.92621
1972 08 22 0.79201
1972 08 23 0.792583
1972 08 24 0.728924
1972 08 25 0.680176
1972 08 26 0.667559
1972 08 27 0.735233
1972 08 28 0.599312
1972 08 29 0.735233
1972 08 30 0.462245
1972 08 31 0.394571
1972 09 01 0.541388
1972 09 02 0.540241
1972 09 03 0.472568
1972 09 04 0.540241
1972 09 05 0.538521
1972 09 06 0.6039
1972 09 07 0.55974
1972 09 08 0.503537
1972 09 09 0.466259
1972 09 10 0.330912
1972 09 11 0.533933
1972 09 12 0.466259
1972 09 13 0.662398
1972 09 14 0.466259
1972 09 15 0.733512
1972 09 16 0.519021
1972 09 17 0.475435
1972 09 18 0.253489
1972 09 19 1.05123
1972 09 20 0.470274
1972 09 21 1.00019
1972 09 22 0.406041
1972 09 23 0.953164
1972 09 24 0.553432
1972 09 25 0.660677
1972 09 26 0.365322
1972 09 27 0.979545
1972 09 28 0.722042
1972 09 29 0.434143
1972 09 30 0.484611
1972 10 01 0.480023
1972 10 02 0.516727
1972 10 03 0.704837
1972 10 04 0.483464
1972 10 05 0.653221
1972 10 06 0.509272
1972 10 07 0.565475
1972 10 08 0.684764
1972 10 09 0.473715
1972 10 10 0.837316
1972 10 11 0.565475
1972 10 12 0.568916
1972 10 13 0.677882
1972 10 14 0.386542
1972 10 15 0.571784
1972 10 16 0.572931
1972 10 17 0.462245
1972 10 18 0.428408
1972 10 19 0.411203
1972 10 20 0.540815
1972 10 21 0.632002
1972 10 22 0.25865
1972 10 23 0.919328
1972 10 24 0.278723
1972 10 25 0.356146
1972 10 26 1.0931
1972 10 27 0.833302
1972 10 28 0.963487
1972 10 29 0.343529
1972 10 30 0.40088
1972 10 31 0.31256
1972 11 01 0.650354
1972 11 02 0.823552
1972 11 03 0.614797
1972 11 04 0.762187
1972 11 05 0.726057
1972 11 06 0.740968
1972 11 07 0.629134
1972 11 08 0.59071
1972 11 09 0.461098
1972 11 10 0.520742
1972 11 11 0.460524
1972 11 12 0.400306
1972 11 13 0.404321
1972 11 14 0.455936
1972 11 15 0.364175
1972 11 16 0.458803
1972 11 17 0.599312
1972 11 18 0.604474
1972 11 19 0.364749
1972 11 20 0.272988
1972 11 21 0.37966
1972 11 22 0.4697
1972 11 23 0.117568
1972 11 24 0.597592
1972 11 25 0.879182
1972 11 26 0.457656
1972 11 27 0.2684
1972 11 28 0.455936
1972 11 29 0.470847
1972 11 30 0.410629
1972 12 01 0.342382
1972 12 02 0.31428
1972 12 03 0.232269
1972 12 04 0.186389
1972 12 05 0.34525
1972 12 06 0.114127
1972 12 07 0.215064
1972 12 08 0.197859
1972 12 09 0.114127
1972 12 10 0.114127
1972 12 11 0.492067
1972 12 12 0.277576
1972 12 13 0.751864
1972 12 14 0.442745
1972 12 15 0.323456
1972 12 16 0.445613
1972 12 17 0.771363
1972 12 18 0.699675
1972 12 19 0.677882
1972 12 20 0.527051
1972 12 21 1.50143
1972 12 22 1.5066
1972 12 23 1.61327
1972 12 24 1.44351
1972 12 25 0.987001
1972 12 26 1.33225
1972 12 27 0.867712
1972 12 28 0.987001
1972 12 29 0.696234
1972 12 30 0.63659
1972 12 31 0.577519
1973 01 01 0.693367
1973 01 02 0.170331
1973 01 03 0.686485
1973 01 04 0.214491
1973 01 05 0.260944
1973 01 06 0.318868
1973 01 07 0.51386
1973 01 08 0.221946
1973 01 09 0.0757026
1973 01 10 0.387689
1973 01 11 0.508698
1973 01 12 0.921622
1973 01 13 0.928504
1973 01 14 0.516154
1973 01 15 0.687058
1973 01 16 1.13669
1973 01 17 1.08048
1973 01 18 1.04722
1973 01 19 0.838463
1973 01 20 0.788569
1973 01 21 0.618238
1973 01 22 0.610209
1973 01 23 0.336647
1973 01 24 0.896387
1973 01 25 0.666986
1973 01 26 0.455936
1973 01 27 0.39285
1973 01 28 0.49092
1973 01 29 0.343529
1973 01 30 0.531065
1973 01 31 0.487479
1973 02 01 0.336074
1973 02 02 0.279297
1973 02 03 0.201874
1973 02 04 0.387115
1973 02 05 0.410629
1973 02 06 0.298222
1973 02 07 0.372204
1973 02 08 0.110686
1973 02 09 0.15542
1973 02 10 0.248327
1973 02 11 0.265533
1973 02 12 0.250621
1973 02 13 0.275856
1973 02 14 0.323456
1973 02 15 0.357867
1973 02 16 0.251768
1973 02 17 0.331486
1973 02 18 0.342382
1973 02 19 0.254636
1973 02 20 0.223093
1973 02 21 0.106098
1973 02 22 0.218505
1973 02 23 0.107819
1973 02 24 0.368763
1973 02 25 0.485185
1973 02 26 0.336074
1973 02 27 0.315427
1973 02 28 0.35672
1973 03 01 0.610782
1973 03 02 0.66928
1973 03 03 0.564328
1973 03 04 0.386542
1973 03 05 0.53508
1973 03 06 0.47945
1973 03 07 0.416938
1973 03 08 0.383101
1973 03 09 0.619958
1973 03 10 0.477729
1973 03 11 0.477729
1973 03 12 0.519595
1973 03 13 0.34525
1973 03 14 0.39285
1973 03 15 0.43701
1973 03 16 0.43701
1973 03 17 0.43701
1973 03 18 0.434143
1973 03 19 0.32575
1973 03 20 0.468553
1973 03 21 0.421526
1973 03 22 0.520168
1973 03 23 0.567196
1973 03 24 0.564902
1973 03 25 0.709998
1973 03 26 0.755879
1973 03 27 0.658957
1973 03 28 0.661824
1973 03 29 0.650354
1973 03 30 0.738674
1973 03 31 0.695087
1973 04 01 0.76104
1973 04 02 0.76104
1973 04 03 0.774231
1973 04 04 0.748423
1973 04 05 0.762187
1973 04 06 1.24393
1973 04 07 1.07303
1973 04 08 0.664118
1973 04 09 0.78226
1973 04 10 0.781113
1973 04 11 1.01396
1973 04 12 1.29211
1973 04 13 1.66144
1973 04 14 1.65972
1973 04 15 1.56395
1973 04 16 1.66259
1973 04 17 1.66259
1973 04 18 1.39362
1973 04 19 1.13783
1973 04 20 1.33225
1973 04 21 1.14185
1973 04 22 1.23533
1973 04 23 1.303
1973 04 24 1.50143
1973 04 25 1.64997
1973 04 26 1.6603
1973 04 27 1.90461
1973 04 28 2.42936
1973 04 29 1.99866
1973 04 30 1.85586
1973 05 01 1.79851
1973 05 02 1.75378
1973 05 03 1.94533
1973 05 04 2.42248
1973 05 05 2.66163
1973 05 06 3.18238
1973 05 07 3.47658
1973 05 08 3.9698
1973 05 09 3.57351
1973 05 10 2.98337
1973 05 11 2.64386
1973 05 12 2.39266
1973 05 13 2.70063
1973 05 14 3.92621
1973 05 15 5.60945
1973 05 16 8.11394
1973 05 17 10.6574
1973 05 18 12.0046
1973 05 19 11.6261
1973 05 20 11.341
1973 05 21 8.32097
1973 05 22 6.78284
1973 05 23 6.73179
1973 05 24 7.00593
1973 05 25 8.84172
1973 05 26 6.97095
1973 05 27 5.41962
1973 05 28 4.48423
1973 05 29 5.06347
1973 05 30 4.72051
1973 05 31 6.23629
1973 06 01 6.67674
1973 06 02 6.38654
1973 06 03 5.63353
1973 06 04 4.35749
1973 06 05 4.47276
1973 06 06 5.4546
1973 06 07 8.00956
1973 06 08 8.15581
1973 06 09 8.15122
1973 06 10 6.39113
1973 06 11 5.35882
1973 06 12 4.99637
1973 06 13 4.80998
1973 06 14 6.28274
1973 06 15 7.01052
1973 06 16 5.59912
1973 06 17 4.61384
1973 06 18 4.14472
1973 06 19 3.57523
1973 06 20 3.25923
1973 06 21 3.5087
1973 06 22 4.02084
1973 06 23 4.05066
1973 06 24 4.59377
1973 06 25 4.27777
1973 06 26 4.14873
1973 06 27 4.01855
1973 06 28 3.51042
1973 06 29 3.25693
1973 06 30 3.00402
1973 07 01 2.36972
1973 07 02 2.10935
1973 07 03 1.97286
1973 07 04 1.86905
1973 07 05 1.93672
1973 07 06 1.67406
1973 07 07 1.73944
1973 07 08 1.47391
1973 07 09 1.40738
1973 07 10 1.26343
1973 07 11 1.38157
1973 07 12 1.22214
1973 07 13 1.0564
1973 07 14 1.14873
1973 07 15 0.964061
1973 07 16 0.943415
1973 07 17 1.08622
1973 07 18 0.878035
1973 07 19 1.00478
1973 07 20 0.854522
1973 07 21 0.748997
1973 07 22 0.905563
1973 07 23 0.755879
1973 07 24 0.76104
1973 07 25 0.705984
1973 07 26 0.728924
1973 07 27 0.584974
1973 07 28 0.746129
1973 07 29 0.599886
1973 07 30 0.601033
1973 07 31 0.717454
1973 08 01 0.725483
1973 08 02 0.527051
1973 08 03 0.544256
1973 08 04 0.422673
1973 08 05 0.600459
1973 08 06 0.527051
1973 08 07 0.439878
1973 08 08 0.537947
1973 08 09 0.462818
1973 08 10 0.362455
1973 08 11 0.689352
1973 08 12 0.388836
1973 08 13 0.581533
1973 08 14 0.360161
1973 08 15 0.364749
1973 08 16 0.415217
1973 08 17 0.54827
1973 08 18 0.394571
1973 08 19 0.229975
1973 08 20 0.413497
1973 08 21 0.473715
1973 08 22 0.110686
1973 08 23 0.538521
1973 08 24 0.27815
1973 08 25 0.393998
1973 08 26 0.320015
1973 08 27 0.311413
1973 08 28 0.246033
1973 08 29 0.349838
1973 08 30 0.34525
1973 08 31 0.409482
1973 09 01 0.453642
1973 09 02 0.313707
1973 09 03 0.251768
1973 09 04 0.376792
1973 09 05 0.275856
1973 09 06 0.193271
1973 09 07 0.37966
1973 09 08 0.374498
1973 09 09 0.260944
1973 09 10 0.202447
1973 09 11 0.304531
1973 09 12 0.263239
1973 09 13 0.133053
1973 09 14 0.19155
1973 09 15 0.133053
1973 09 16 0.134774
1973 09 17 0.316001
1973 09 18 0.376219
1973 09 19 0.498949
1973 09 20 0.559167
1973 09 21 0.743262
1973 09 22 0.378513
1973 09 23 0.499522
1973 09 24 0.616517
1973 09 25 0.555152
1973 09 26 0.315427
1973 09 27 0.437584
1973 09 28 0.376219
1973 09 29 0.375072
1973 09 30 0.317148
1973 10 01 0.0493214
1973 10 02 0.451921
1973 10 03 0.315427
1973 10 04 0.193271
1973 10 05 0.183521
1973 10 06 0.232843
1973 10 07 0.384248
1973 10 08 0.48117
1973 10 09 0.338368
1973 10 10 0.36819
1973 10 11 0.468553
1973 10 12 0.638884
1973 10 13 0.454789
1973 10 14 0.348117
1973 10 15 0.328044
1973 10 16 0.251768
1973 10 17 0.451921
1973 10 18 0.377366
1973 10 19 0.265533
1973 10 20 0.207035
1973 10 21 0.314854
1973 10 22 0.411776
1973 10 23 0.394571
1973 10 24 0.476582
1973 10 25 0.526477
1973 10 26 0.377366
1973 10 27 0.268974
1973 10 28 0.675588
1973 10 29 0.678456
1973 10 30 0.677882
1973 10 31 0.348117
1973 11 01 0.454215
1973 11 02 0.223667
1973 11 03 0.063659
1973 11 04 0.27987
1973 11 05 0.684191
1973 11 06 0.364749
1973 11 07 0.447333
1973 11 08 0.587842
1973 11 09 1.27777
1973 11 10 1.52552
1973 11 11 2.46263
1973 11 12 4.71478
1973 11 13 3.40776
1973 11 14 2.36915
1973 11 15 2.07264
1973 11 16 2.00784
1973 11 17 1.48136
1973 11 18 1.41942
1973 11 19 1.33168
1973 11 20 0.958326
1973 11 21 1.24278
1973 11 22 1.06787
1973 11 23 0.780539
1973 11 24 1.01396
1973 11 25 1.07073
1973 11 26 0.699102
1973 11 27 0.902122
1973 11 28 0.841904
1973 11 29 0.956605
1973 11 30 0.786848
1973 12 01 0.922195
1973 12 02 0.692793
1973 12 03 0.70541
1973 12 04 0.493787
1973 12 05 0.694514
1973 12 06 0.277003
1973 12 07 1.29038
1973 12 08 0.813229
1973 12 09 0.560314
1973 12 10 0.496081
1973 12 11 1.13152
1973 12 12 0.783407
1973 12 13 0.785701
1973 12 14 0.903269
1973 12 15 0.726057
1973 12 16 1.88454
1973 12 17 2.17473
1973 12 18 1.71248
1973 12 19 1.13324
1973 12 20 1.38043
1973 12 21 1.35978
1973 12 22 1.13324
1973 12 23 1.07934
1973 12 24 1.1321
1973 12 25 1.18715
1973 12 26 0.840184
1973 12 27 0.840184
1973 12 28 0.72663
1973 12 29 0.610782
1973 12 30 0.671
1973 12 31 0.669853
1974 01 01 0.543109
1974 01 02 0.248901
1974 01 03 0.142803
1974 01 04 0.650354
1974 01 05 0.173772
1974 01 06 0.676735
1974 01 07 0.586695
1974 01 08 0.59243
1974 01 09 0.537374
1974 01 10 0.531639
1974 01 11 0.543109
1974 01 12 0.46798
1974 01 13 0.901549
1974 01 14 1.5261
1974 01 15 3.35672
1974 01 16 5.8962
1974 01 17 6.23055
1974 01 18 4.80023
1974 01 19 3.43816
1974 01 20 2.99312
1974 01 21 2.3961
1974 01 22 2.27796
1974 01 23 1.89887
1974 01 24 1.84611
1974 01 25 1.90805
1974 01 26 1.62761
1974 01 27 1.62588
1974 01 28 1.30587
1974 01 29 1.52954
1974 01 30 1.22845
1974 01 31 1.38501
1974 02 01 1.2858
1974 02 02 1.0541
1974 02 03 1.38387
1974 02 04 0.88205
1974 02 05 1.26228
1974 02 06 0.798892
1974 02 07 0.81667
1974 02 08 0.798892
1974 02 09 0.848786
1974 02 10 0.825846
1974 02 11 0.79373
1974 02 12 0.901549
1974 02 13 0.901549
1974 02 14 0.722042
1974 02 15 0.844772
1974 02 16 0.880903
1974 02 17 0.64978
1974 02 18 0.600459
1974 02 19 1.11776
1974 02 20 0.504684
1974 02 21 0.466259
1974 02 22 0.66928
1974 02 23 0.686485
1974 02 24 0.587842
1974 02 25 0.691646
1974 02 26 1.10801
1974 02 27 0.444466
1974 02 28 0.894093
1974 03 01 0.575798
1974 03 02 0.827567
1974 03 03 0.969222
1974 03 04 0.39113
1974 03 05 0.880329
1974 03 06 0.781113
1974 03 07 0.627987
1974 03 08 0.645192
1974 03 09 0.639457
1974 03 10 0.46798
1974 03 11 0.646339
1974 03 12 0.70369
1974 03 13 0.755879
1974 03 14 0.77251
1974 03 15 0.603327
1974 03 16 0.78226
1974 03 17 1.13095
1974 03 18 1.04779
1974 03 19 1.18543
1974 03 20 1.02485
1974 03 21 1.12005
1974 03 22 0.851654
1974 03 23 0.990442
1974 03 24 0.862551
1974 03 25 0.873447
1974 03 26 0.878035
1974 03 27 1.0541
1974 03 28 1.68381
1974 03 29 1.66374
1974 03 30 1.69585
1974 03 31 1.56108
1974 04 01 1.30358
1974 04 02 1.39362
1974 04 03 1.07876
1974 04 04 1.27949
1974 04 05 1.18543
1974 04 06 1.3116
1974 04 07 1.25425
1974 04 08 1.21239
1974 04 09 1.44523
1974 04 10 1.43663
1974 04 11 1.96597
1974 04 12 2.04454
1974 04 13 1.80711
1974 04 14 1.72797
1974 04 15 1.86848
1974 04 16 2.02619
1974 04 17 2.53604
1974 04 18 2.70981
1974 04 19 3.14797
1974 04 20 3.51329
1974 04 21 3.42439
1974 04 22 3.05448
1974 04 23 3.82126
1974 04 24 5.90193
1974 04 25 9.33321
1974 04 26 10.6597
1974 04 27 8.60371
1974 04 28 6.48347
1974 04 29 5.65303
1974 04 30 5.61518
1974 05 01 7.43319
1974 05 02 7.03174
1974 05 03 6.117
1974 05 04 6.19614
1974 05 05 6.91302
1974 05 06 8.51654
1974 05 07 9.23514
1974 05 08 9.42841
1974 05 09 9.94227
1974 05 10 8.65877
1974 05 11 7.02772
1974 05 12 6.28217
1974 05 13 5.14548
1974 05 14 4.68037
1974 05 15 4.31906
1974 05 16 3.60161
1974 05 17 3.38253
1974 05 18 3.06882
1974 05 19 3.17377
1974 05 20 3.22998
1974 05 21 3.15714
1974 05 22 3.21908
1974 05 23 4.12636
1974 05 24 4.62589
1974 05 25 5.73791
1974 05 26 8.5131
1974 05 27 10.1722
1974 05 28 10.4825
1974 05 29 9.61308
1974 05 30 9.40547
1974 05 31 8.30664
1974 06 01 7.51922
1974 06 02 8.29918
1974 06 03 12.0872
1974 06 04 13.8002
1974 06 05 12.667
1974 06 06 10.9235
1974 06 07 9.66928
1974 06 08 8.22921
1974 06 09 7.33684
1974 06 10 8.42879
1974 06 11 9.9698
1974 06 12 13.346
1974 06 13 16.2021
1974 06 14 18.2684
1974 06 15 20.8429
1974 06 16 23.0577
1974 06 17 22.9006
1974 06 18 22.334
1974 06 19 20.2585
1974 06 20 20.2321
1974 06 21 17.633
1974 06 22 15.3659
1974 06 23 15.0803
1974 06 24 15.8626
1974 06 25 15.2655
1974 06 26 14.3755
1974 06 27 11.8411
1974 06 28 9.5087
1974 06 29 9.06538
1974 06 30 8.54407
1974 07 01 8.77347
1974 07 02 8.13172
1974 07 03 7.01511
1974 07 04 6.54082
1974 07 05 6.54655
1974 07 06 5.99255
1974 07 07 5.83999
1974 07 08 5.70465
1974 07 09 5.08928
1974 07 10 5.37144
1974 07 11 5.97534
1974 07 12 5.96502
1974 07 13 4.26974
1974 07 14 4.04607
1974 07 15 3.82814
1974 07 16 4.18429
1974 07 17 3.45766
1974 07 18 3.45192
1974 07 19 3.22137
1974 07 20 3.09062
1974 07 21 3.09004
1974 07 22 2.7878
1974 07 23 2.46263
1974 07 24 2.0692
1974 07 25 2.00956
1974 07 26 1.84726
1974 07 27 1.7836
1974 07 28 1.68668
1974 07 29 1.58861
1974 07 30 1.79966
1974 07 31 1.48423
1974 08 01 1.41139
1974 08 02 1.38272
1974 08 03 1.14701
1974 08 04 1.28064
1974 08 05 1.23992
1974 08 06 1.23074
1974 08 07 1.06328
1974 08 08 1.15274
1974 08 09 1.18601
1974 08 10 1.08106
1974 08 11 0.742115
1974 08 12 0.865992
1974 08 13 1.03231
1974 08 14 1.03116
1974 08 15 1.10572
1974 08 16 0.949723
1974 08 17 0.783407
1974 08 18 0.781113
1974 08 19 0.728351
1974 08 20 1.12579
1974 08 21 0.660677
1974 08 22 0.670427
1974 08 23 0.738674
1974 08 24 0.601033
1974 08 25 0.665839
1974 08 26 0.605621
1974 08 27 0.587842
1974 08 28 0.699675
1974 08 29 0.564902
1974 08 30 0.530492
1974 08 31 0.594151
1974 09 01 0.465686
1974 09 02 0.401453
1974 09 03 0.804627
1974 09 04 0.349838
1974 09 05 0.677309
1974 09 06 0.420952
1974 09 07 0.535653
1974 09 08 0.541388
1974 09 09 0.92621
1974 09 10 1.1298
1974 09 11 0.576945
1974 09 12 0.543109
1974 09 13 0.700249
1974 09 14 0.512139
1974 09 15 0.513286
1974 09 16 0.563181
1974 09 17 0.410056
1974 09 18 0.556873
1974 09 19 0.459951
1974 09 20 0.503537
1974 09 21 0.447907
1974 09 22 0.447907
1974 09 23 0.470847
1974 09 24 0.525904
1974 09 25 0.403747
1974 09 26 0.494934
1974 09 27 0.470847
1974 09 28 0.325177
1974 09 29 0.59243
1974 09 30 0.30281
1974 10 01 0.41407
1974 10 02 0.382527
1974 10 03 0.240872
1974 10 04 0.532786
1974 10 05 0.467406
1974 10 06 0.163449
1974 10 07 0.341809
1974 10 08 0.372778
1974 10 09 0.319442
1974 10 10 0.282164
1974 10 11 0.489199
1974 10 12 0.276429
1974 10 13 0.394571
1974 10 14 0.434143
1974 10 15 0.369337
1974 10 16 0.406041
1974 10 17 0.361881
1974 10 18 0.294208
1974 10 19 0.393998
1974 10 20 0.138788
1974 10 21 0.514433
1974 10 22 0.430128
1974 10 23 0.283885
1974 10 24 0.288473
1974 10 25 0.240872
1974 10 26 0.348691
1974 10 27 0.351558
1974 10 28 0.315427
1974 10 29 0.297649
1974 10 30 0.426687
1974 10 31 0.292487
1974 11 01 0.33378
1974 11 02 0.394571
1974 11 03 0.290193
1974 11 04 0.174919
1974 11 05 0.281017
1974 11 06 0.434716
1974 11 07 0.458803
1974 11 08 0.434143
1974 11 09 0.304531
1974 11 10 0.350411
1974 11 11 0.411776
1974 11 12 0.795451
1974 11 13 0.748997
1974 11 14 0.5368
1974 11 15 0.456509
1974 11 16 0.683044
1974 11 17 0.336074
1974 11 18 0.649207
1974 11 19 0.591283
1974 11 20 0.802906
1974 11 21 0.42382
1974 11 22 0.789142
1974 11 23 0.196712
1974 11 24 0.453642
1974 11 25 0.586695
1974 11 26 0.531065
1974 11 27 0.438731
1974 11 28 0.322883
1974 11 29 0.377939
1974 11 30 0.220799
1974 12 01 0.389983
1974 12 02 0.285605
1974 12 03 0.369337
1974 12 04 0.392277
1974 12 05 0.160008
1974 12 06 0.434716
1974 12 07 0.239725
1974 12 08 0.286179
1974 12 09 0.125024
1974 12 10 0.466833
1974 12 11 0.81495
1974 12 12 0.282164
1974 12 13 0.532212
1974 12 14 0.337794
1974 12 15 0.419232
1974 12 16 0.410629
1974 12 17 0.494361
1974 12 18 0.330339
1974 12 19 0.435863
1974 12 20 0.653795
1974 12 21 0.255209
1974 12 22 0.52533
1974 12 23 0.255209
1974 12 24 0.274135
1974 12 25 0.291914
1974 12 26 0.374498
1974 12 27 0.758746
1974 12 28 0.267253
1974 12 29 0.397439
1974 12 30 0.255783
1974 12 31 0.293634
1975 01 01 0.359587
1975 01 02 0.477156
1975 01 03 0.244313
1975 01 04 0.462245
1975 01 05 0.456509
1975 01 06 0.311413
1975 01 07 0.418658
1975 01 08 0.361308
1975 01 09 0.240872
1975 01 10 0.253489
1975 01 11 0.396292
1975 01 12 0.522462
1975 01 13 0.469127
1975 01 14 0.305104
1975 01 15 0.406041
1975 01 16 0.299369
1975 01 17 0.691646
1975 01 18 0.701969
1975 01 19 0.516727
1975 01 20 0.686485
1975 01 21 0.409482
1975 01 22 0.525904
1975 01 23 0.495508
1975 01 24 0.661824
1975 01 25 0.293061
1975 01 26 0.39113
1975 01 27 0.375645
1975 01 28 0.413497
1975 01 29 0.348117
1975 01 30 0.444466
1975 01 31 0.288473
1975 02 01 0.281591
1975 02 02 0.282164
1975 02 03 0.377366
1975 02 04 0.238578
1975 02 05 0.0728351
1975 02 06 0.696808
1975 02 07 0.426114
1975 02 08 0.227108
1975 02 09 0.421526
1975 02 10 0.601033
1975 02 11 0.375645
1975 02 12 0.654368
1975 02 13 0.420952
1975 02 14 0.471994
1975 02 15 0.313707
1975 02 16 0.225387
1975 02 17 0.293061
1975 02 18 0.34525
1975 02 19 0.298796
1975 02 20 0.359014
1975 02 21 0.287899
1975 02 22 0.238578
1975 02 23 0.463392
1975 02 24 0.378513
1975 02 25 0.30281
1975 02 26 0.278723
1975 02 27 0.270694
1975 02 28 0.410629
1975 03 01 0.505257
1975 03 02 0.597592
1975 03 03 0.389409
1975 03 04 0.594151
1975 03 05 0.373925
1975 03 06 0.508698
1975 03 07 0.327471
1975 03 08 0.484611
1975 03 09 0.525904
1975 03 10 0.597018
1975 03 11 0.341809
1975 03 12 0.404321
1975 03 13 0.395145
1975 03 14 0.416938
1975 03 15 0.372778
1975 03 16 0.321736
1975 03 17 0.367043
1975 03 18 0.507551
1975 03 19 0.427834
1975 03 20 0.466259
1975 03 21 0.297075
1975 03 22 0.277003
1975 03 23 0.551138
1975 03 24 0.368763
1975 03 25 0.235137
1975 03 26 2.71841
1975 03 27 0.214491
1975 03 28 0.184668
1975 03 29 0.352132
1975 03 30 0.24718
1975 03 31 0.11298
1975 04 01 0.281017
1975 04 02 0.318295
1975 04 03 0.355573
1975 04 04 0.267827
1975 04 05 0.304531
1975 04 06 0.352132
1975 04 07 0.142229
1975 04 08 0.270121
1975 04 09 0.256356
1975 04 10 0.325177
1975 04 11 0.298796
1975 04 12 0.298796
1975 04 13 0.298796
1975 04 14 0.496081
1975 04 15 0.517301
1975 04 16 0.660677
1975 04 17 0.810935
1975 04 18 0.706557
1975 04 19 0.661824
1975 04 20 0.860257
1975 04 21 0.760467
1975 04 22 1.03001
1975 04 23 1.12235
1975 04 24 1.09998
1975 04 25 1.73141
1975 04 26 1.56223
1975 04 27 1.85987
1975 04 28 1.64596
1975 04 29 1.42229
1975 04 30 1.29784
1975 05 01 1.37584
1975 05 02 1.54559
1975 05 03 2.09731
1975 05 04 2.39954
1975 05 05 2.368
1975 05 06 1.78991
1975 05 07 2.62034
1975 05 08 2.8268
1975 05 09 3.78857
1975 05 10 4.16938
1975 05 11 5.01472
1975 05 12 5.50564
1975 05 13 5.70694
1975 05 14 6.74097
1975 05 15 8.85491
1975 05 16 11.3451
1975 05 17 10.3948
1975 05 18 10.6224
1975 05 19 7.4114
1975 05 20 7.90805
1975 05 21 6.04818
1975 05 22 5.31983
1975 05 23 5.56242
1975 05 24 5.29631
1975 05 25 4.66661
1975 05 26 4.11547
1975 05 27 3.98815
1975 05 28 4.5238
1975 05 29 5.51597
1975 05 30 7.43376
1975 05 31 9.79201
1975 06 01 10.9511
1975 06 02 12.6584
1975 06 03 15.909
1975 06 04 14.8962
1975 06 05 13.7486
1975 06 06 15.4955
1975 06 07 14.8165
1975 06 08 12.1772
1975 06 09 10.6305
1975 06 10 9.50297
1975 06 11 10.0644
1975 06 12 11.3485
1975 06 13 12.5798
1975 06 14 14.6857
1975 06 15 14.8589
1975 06 16 14.1478
1975 06 17 11.0921
1975 06 18 9.66699
1975 06 19 12.191
